title,brand,list_price,price,stock,url,category,branch_id
"VENTILADOR PIE LILIANA 18"" VPRN18",LILIANA,61199.0,52019.15,In Stock,https://www.hiperlibertad.com.ar/ventilador-de-pie-18-pulgadas-liliana-vprn18/p,Climatización,12
VITROCONVECTOR CURVO REABODY PE-VQM20R,PEABODY,,42999.0,In Stock,https://www.hiperlibertad.com.ar/calefactor-vitroconvector-peabody-pe-vqm20r/p,Climatización,12
VENTILADOR TURBO INDEPLAS DECO PISO NEGRO,Indeplas,24239.0,20603.15,In Stock,https://www.hiperlibertad.com.ar/ventilador-turbo-indeplas-deco-piso-negro/p,Climatización,12
VENTILADOR DE PIE 20 PIONEER HOME 3EN1,Mir,55399.0,47089.15,In Stock,https://www.hiperlibertad.com.ar/vent-pie-20-pioneer-home-3en1/p,Climatización,12
Panel radiante de mica LILIANA «calority» cm700,LILIANA,,37169.0,In Stock,https://www.hiperlibertad.com.ar/panel-radiante-de-mica-liliana-calority-cm700/p,Climatización,12
VENTILADOR DE PARED 20 VWC2016,LILIANA,71999.0,61199.15,In Stock,https://www.hiperlibertad.com.ar/ventilador-de-pared-20-pulgadas-liliana-vwc2016/p,Climatización,12
CALEFACTOR CERAMICO KEN BROWN KB-48,Ken Brown,,35689.0,In Stock,https://www.hiperlibertad.com.ar/split-ceramico-ken-brown-kb-48/p,Climatización,12
VENTILADOR DE PIE 18 PIONEER HOME 3EN1,Mir,46329.0,39379.65,In Stock,https://www.hiperlibertad.com.ar/vent-pie-18-pioneer-home-3en1/p,Climatización,12
PLACA LILIANA PPV400 CONFORT15,Mir,,31999.0,In Stock,https://www.hiperlibertad.com.ar/vitrocalefactor-electrico-liliana-ppv400b-2200w/p,Climatización,12
Panel vitroconvector PEABODY 2000w pe-vc20n,PEABODY,,37999.0,In Stock,https://www.hiperlibertad.com.ar/panel-vitroconvector-recto-peabody-vc20n/p,Climatización,12
VENTILADOR DE PIE INDEPLAS 24 PULGADAS SIN BOTONERA,Indeplas,74699.0,63494.15,In Stock,https://www.hiperlibertad.com.ar/ventilador-de-pie-indeplas-24-pulgadas-sin-botonera/p,Climatización,12
VENTILADOR DE PARED LILIANA VW25M,LILIANA,87999.0,74799.15,In Stock,https://www.hiperlibertad.com.ar/ventilador-de-pared-liliana-vw25m/p,Climatización,12
VENTILADOR DE PIE 20 PULGADAS INDELPLAS VP20I,Indelplas,56519.0,48041.15,In Stock,https://www.hiperlibertad.com.ar/ventilador-de-pie-20-pulgadas-indelplas-vp20i/p,Climatización,12
Ventilador De Pie Liliana Vp16p 65w 16 Pulgadas 5 Aspas,LILIANA,52399.0,44539.15,In Stock,https://www.hiperlibertad.com.ar/ventilador-de-pie-16-pulgadas-liliana-vp16p/p,Climatización,12
CALEFACTOR INFRARROJO RAPIHOT,LILIANA,,25489.0,In Stock,https://www.hiperlibertad.com.ar/h1-calefactor-infrarrojo-rapihot-h1-h3-modelo-cigf200-h3-h3-forzador-que-recircula-el-aire-del-ambiente-convirti-eacute-ndolo-en-c-aacute-lido-en-poco/p,Climatización,12
Vitroconvector PEABODY pe-vqd20n,PEABODY,,49999.0,In Stock,https://www.hiperlibertad.com.ar/vitroconvector-peabody-pe-vqd20n/p,Climatización,12
VITROCONVECTOR PEABODY PE-VQDL20R LED.,PEABODY,,57999.0,In Stock,https://www.hiperlibertad.com.ar/vitroconvector-peabody-pe-vqdl20r-led/p,Climatización,12
CALEF EMEGE 3000 MULTIGAS S/SA,Mir,,50479.0,In Stock,https://www.hiperlibertad.com.ar/calef-emege-3000-multigas-s-sa/p,Climatización,12
CALEF.SPLIT LILIANA CWD900,Mir,,32919.0,In Stock,https://www.hiperlibertad.com.ar/calefactor-split-liliana-cwd900/p,Climatización,12
VITROCONVECTOR PEADODY PE-BVC15C,PEABODY,,31999.0,In Stock,https://www.hiperlibertad.com.ar/vitroconvector-peadody-pe-bvc15c/p,Climatización,12
CALEF ESKABE TT 5000KCALH S/SA21,Mir,,94999.0,In Stock,https://www.hiperlibertad.com.ar/calef-eskabe-tt-5000kcalh-s-sa21/p,Climatización,12
VITROCONVECTOR CURVO PEABODY PE-VQM20N,PEABODY,,42999.0,In Stock,https://www.hiperlibertad.com.ar/vitroconvector-curvo-peabody-pe-vqm20n/p,Climatización,12
CONV .C/FORZ LILINANA CFB17,Mir,,28669.0,In Stock,https://www.hiperlibertad.com.ar/convector-convectory-plus-liliana-2000w-cfb17-con-reforzador/p,Climatización,12
CALEF PEABODY 4000 KCAL.T/BAL,Mir,,67399.0,In Stock,https://www.hiperlibertad.com.ar/calefactor-peabody-tiro-balanceado-4000-kcal/p,Climatización,12
CALOVENTOR LILIANA CFH600,LILIANA,,21239.0,In Stock,https://www.hiperlibertad.com.ar/caloventor-liliana-cfh600/p,Climatización,12
Panel Radiante de Mica Electrolux MIC30,Electrolux,,42999.0,In Stock,https://www.hiperlibertad.com.ar/panel-radiante-de-mica-electrolux-mic30/p,Climatización,12
CAL ESKABE S21 5000 SS MARF A+,Mir,,65889.0,In Stock,https://www.hiperlibertad.com.ar/calefactor-eskabe-s21-5000-ss-marf-a/p,Climatización,12
VITROCONV. EVERESTC/FORZ ROJO,Mir,,25669.0,In Stock,https://www.hiperlibertad.com.ar/vitroconvector-everest-rojo/p,Climatización,12
Estufa eléctrica Ken Brown KB-2009,Ken Brown,,22179.0,In Stock,https://www.hiperlibertad.com.ar/estufa-electrica-ken-brown-kb2009/p,Climatización,12
CALOVENTOR INDELPLAS IC-02 BLANCO,INDELPLAST,,9999.0,In Stock,https://www.hiperlibertad.com.ar/calov-indelplas-ic-02-blanco/p,Climatización,12
CALOVENTOR INDELPLAS 2 NIVELES 1800W NARANJA,Indelplas,,9599.0,In Stock,https://www.hiperlibertad.com.ar/caloventor-indeplas-1800w-ic-o1-naranja/p,Climatización,12
CONVECTOR KEN BROWN KB-16,Ken Brown,,24829.0,In Stock,https://www.hiperlibertad.com.ar/convector-ken-brown-kb-16/p,Climatización,12
CALEF EMEGE 5000 MULTIGAS S/SA,Mir,,59899.0,In Stock,https://www.hiperlibertad.com.ar/calef-emege-5000-multigas-s-sa/p,Climatización,12
CALEF EMEGE 8000 MULTIGAS S/SA,Mir,,73279.0,In Stock,https://www.hiperlibertad.com.ar/calefactor-emege-8000-multigas-s-sa/p,Climatización,12
CONVECTOR LILIANA B/G CNG17,LILIANA,,23889.0,In Stock,https://www.hiperlibertad.com.ar/convector-lilinana-b-g-cng17/p,Climatización,12
Estufa de Cuarzo Indelplas IE-01 800W,Indelplas,,11999.0,In Stock,https://www.hiperlibertad.com.ar/estufa-de-cuarzo-indelplas-ie-01-800w/p,Climatización,12
VITROCONVECTOR PEABODY PE-BVC15B,PEABODY,,31999.0,In Stock,https://www.hiperlibertad.com.ar/vitroconvector-peabody-pe-bvc15b/p,Climatización,12
VITROCONVECTOR EVEREST BLANCO,Everest,,25669.0,In Stock,https://www.hiperlibertad.com.ar/vitroconvector-everest-blanco/p,Climatización,12
CALEF EMEGE TB 2000 MULTIGAS,Mir,,56949.0,In Stock,https://www.hiperlibertad.com.ar/calef-emege-tb-2000-multigas/p,Climatización,12
CALEF EMEGE TB 3500 MULTIGAS,Mir,,70089.0,In Stock,https://www.hiperlibertad.com.ar/calefactor-emege-tiro-balanceado-kcal-hora3500-multigas/p,Climatización,12
VITROCONVECT PEABOBY PE-BVC15P,Mir,,31999.0,In Stock,https://www.hiperlibertad.com.ar/vitroconvector-peaboby-pe-bvc15p/p,Climatización,12
CALEF ESKABE TT 3000KCALH S/SA,Mir,,81999.0,In Stock,https://www.hiperlibertad.com.ar/calef-eskabe-tt-3000kcalh-s-sa/p,Climatización,12
VITROCONVECTOR PEABODY PE-BVC15N,PEABODY,,31999.0,In Stock,https://www.hiperlibertad.com.ar/vitroconvector-peabody-pe-bvc15n/p,Climatización,12
CALEFACTOR ELECTRICO LILIANA CON FORZADOR TCV100,LILIANA,,33989.0,In Stock,https://www.hiperlibertad.com.ar/convector-liliana-c-forzador-tcv100/p,Climatización,12
Parrilla electrica Liliana AK300,LILIANA,,49940.0,In Stock,https://www.hiperlibertad.com.ar/parrilla-electrica-liliana-ak300/p,Cocinas_hornos,12
COCINA FLORENCIA 5516F BLANCA,Florencia,319139.0,204248.8,In Stock,https://www.hiperlibertad.com.ar/cocina-florencia-5516f-b/p,Cocinas_hornos,12
Purificador Spar sin salida 3876,SPAR,165844.0,82922.0,In Stock,https://www.hiperlibertad.com.ar/purificador-spar-sin-salida-3876/p,Cocinas_hornos,12
COCINA FLORENCIA 5538F 56 CM,Florencia,489809.0,313477.6,In Stock,https://www.hiperlibertad.com.ar/cocina-florencia-5538f-56-cm/p,Cocinas_hornos,12
HORNO LILIANA AO160 MEGACOOK,LILIANA,,134999.0,In Stock,https://www.hiperlibertad.com.ar/horno-liliana-ao160-megacook/p,Cocinas_hornos,12
