title,brand,list_price,price,stock,url,category,branch_id
QUESO BRIE EMPERADOR X 100 Gr,Mir,2015.0,1529.15,In Stock,https://www.hiperlibertad.com.ar/queso-brie-emperador-x-100-gr/p,Quesos,12
QUESO CREMÓN LIGHT X 480 GR,La Serenísima,,2213.9,In Stock,https://www.hiperlibertad.com.ar/queso-cremon-light-x-480gr/p,Quesos,12
Queso Manfrey Blanco Gourmet X 290 Grs,Manfrey,,363.63,In Stock,https://www.hiperlibertad.com.ar/queso-manfrey-blanco-gourmet-x-290-grs/p,Quesos,12
QUESO REGGIANITO LA PAULINA TROZADO X 250 Gr,La Paulina,,1498.9,In Stock,https://www.hiperlibertad.com.ar/queso-reggianito-la-paulina-trozado-x-250-gr/p,Quesos,12
QUESO CREMOSO MANFREY X 500 Gr,Manfrey,,1815.9,In Stock,https://www.hiperlibertad.com.ar/queso-cremoso-manfrey-x-500-gr/p,Quesos,12
Queso Con Crema Tonadita Cremette Clasico x 480 Gr,Tonadita,,1249.0,In Stock,https://www.hiperlibertad.com.ar/queso-con-crema-tonadita-cremette-clasico-x-480-gr/p,Quesos,12
Queso Sancor Regianito Rallado X 190 Gr,SanCor,,1589.0,In Stock,https://www.hiperlibertad.com.ar/queso-sancor-regianito-rallado-x-190-gr/p,Quesos,12
QUESO FINLANDIA BALANCE 180 GRS,Finlandia,833.0,583.1,In Stock,https://www.hiperlibertad.com.ar/queso-finlandia-balance-180-grs/p,Quesos,12
QUESO FINLANDIA LIGHT POT 180 GRS,Finlandia,880.0,616.0,In Stock,https://www.hiperlibertad.com.ar/queso-finlandia-light-pot-180-grs/p,Quesos,12
QUESO CREMÓN CREMOSO X 500 G,La Serenísima,,2096.9,In Stock,https://www.hiperlibertad.com.ar/queso-cremon-cremoso-x-500gr/p,Quesos,12
QUESO DANBO LACTEAR X 250 Gr,LACTEAR,,1199.9,In Stock,https://www.hiperlibertad.com.ar/queso-danbo-lactear-x-250-gr/p,Quesos,12
Queso En Hebras La Paulina Italiano Ligth 135Gr,La Paulina,,872.0,In Stock,https://www.hiperlibertad.com.ar/queso-en-hebras-la-paulina-italiano-ligth-135gr/p,Quesos,12
QUESO SARDO JC x 250 Gr,Mir,,1612.9,In Stock,https://www.hiperlibertad.com.ar/queso-sardo-jc-x-250-gr/p,Quesos,12
QUESO MANFREY AZUL X180GR,Manfrey,,548.0,In Stock,https://www.hiperlibertad.com.ar/queso-manfrey-azul-x180gr/p,Quesos,12
Queso Untable Adler Jamon 100 Gr,Adler,,761.0,In Stock,https://www.hiperlibertad.com.ar/queso-untable-adler-jamon-100-gr/p,Quesos,12
QUESO CREMOSO SUPERCREM X 500 G,SUPERCREM,,1499.9,In Stock,https://www.hiperlibertad.com.ar/queso-cremoso-supercrem-x-500-g/p,Quesos,12
