title,brand,list_price,price,stock,url,category,branch_id
HUMMUS KAMAR OLIVAS NEGRAS X 230 GR,Mir,None,1407.0,In Stock,https://www.hiperlibertad.com.ar/hummus-kamar-olivas-ne-230-gr/p,Fiambres,12
Jamon Cocido Lario Feteado X150 gr,Lario,1896.0,1318.4,In Stock,https://www.hiperlibertad.com.ar/jamon-cocido-lario-feteado-x150-gr/p,Fiambres,12
Carne De Cordero Ahumado Secretos Del Monte x 175 Gr,Secretos del Monte,2645.0,1983.99,In Stock,https://www.hiperlibertad.com.ar/carne-de-cordero-ahumado-secretos-del-monte-x-175-gr/p,Fiambres,12
SALAME LARIO T/FUET. X 150GR,Lario,1928.0,1676.0,In Stock,https://www.hiperlibertad.com.ar/salame-lario-t-fuet-x-150gr/p,Fiambres,12
MORTADELA LARIO TIPO BOLOGNA X 200 Gr,Lario,None,851.9,In Stock,https://www.hiperlibertad.com.ar/mortadela-lario-tipo-bologna-x-200-gr/p,Fiambres,12
Hummus Kyros de poroto negro x 230 Gr,Kyros,None,1399.0,In Stock,https://www.hiperlibertad.com.ar/hummus-kyros-de-poroto-negro-x-230-gr/p,Fiambres,12
HUMMUS KYROS CL�SICO X 230 G .,Mir,None,453.99,In Stock,https://www.hiperlibertad.com.ar/hummus-clasico-kyros-x-230-gr/p,Fiambres,12
PANCETA SALADA FAMILIAR X 200 Gr,Mir,None,2340.9,In Stock,https://www.hiperlibertad.com.ar/panceta-salada-familiar-x-200-gr/p,Fiambres,12
SALAMIN LARIO TANDILERO PICADO GRUESO X 160 Gr,Lario,None,1836.9,In Stock,https://www.hiperlibertad.com.ar/salamin-lario-tandilero-picado-grueso-x-160-gr/p,Fiambres,12
SALAME PALADINI TIPO CRESPON X 200 Gr,Paladini,None,1769.9,In Stock,https://www.hiperlibertad.com.ar/salame-paladini-tipo-crespon-x-200-gr/p,Fiambres,12
FIAMBRE COCIDO LARIO X 200 Gr,Lario,None,1023.9,In Stock,https://www.hiperlibertad.com.ar/fiambre-cocido-lario-x-200-gr/p,Fiambres,12
SALAME MILAN FETE A/V 150GR,La Piamontesa,None,1772.0,In Stock,https://www.hiperlibertad.com.ar/salame-milan-fete-a-v-150gr/p,Fiambres,12
Salchichon Con Jamon Piamontesa 300Gr,Piamontesa,None,1083.0,In Stock,https://www.hiperlibertad.com.ar/salchichon-con-jamon-piamontesa-300gr/p,Fiambres,12
Mortadela La Piamontesa Familiar X 300Gr,Piamontesa,None,1083.0,In Stock,https://www.hiperlibertad.com.ar/mortadela-la-piamontesa-familiar-x-300gr/p,Fiambres,12
SALCHICHA LARIO PRIMAVERA X 320GR,Lario,None,1252.0,In Stock,https://www.hiperlibertad.com.ar/salchicha-lario-primavera-x-320gr/p,Fiambres,12
JAMÓN COCIDO FETEADO CAGNOLI X 200GR,Cagnoli,None,1806.0,In Stock,https://www.hiperlibertad.com.ar/jamon-cocido-feteado-cagnoli-x-200gr/p,Fiambres,12
SALCHICHA LARIO C/JAMON X 320GR,Lario,None,1252.0,In Stock,https://www.hiperlibertad.com.ar/salchicha-lario-c-jamon-x-320gr/p,Fiambres,12
JAMON COCIDO LARIO HORNEADO X 200 Gr,Lario,None,1570.9,In Stock,https://www.hiperlibertad.com.ar/jamon-cocido-lario-horneado-x-200-gr/p,Fiambres,12
HUMMUS KAMAR PIMENTON 230 GR,Mir,None,1407.0,In Stock,https://www.hiperlibertad.com.ar/hummus-kamar-pimenton-230-gr/p,Fiambres,12
Salame Fuet L Abratto 150 Gr,Dalton,None,2370.0,In Stock,https://www.hiperlibertad.com.ar/salame-fuet-l-abratto-150-gr/p,Fiambres,12
Hummus Kyros de garbanzo y arvejas x 230 Gr,Kyros,None,1399.0,In Stock,https://www.hiperlibertad.com.ar/hummus-kyros-de-garbanzo-y-arvejas-x-230-gr/p,Fiambres,12
PICADA DE FIAMBRES X 500 Gr,Elaboración Propia,None,4198.95,In Stock,https://www.hiperlibertad.com.ar/picada-fiambres-x-500-gr/p,Fiambres,12
JAMON COCIDO CHACRA X 150 GR,Chacra,None,1430,In Stock,https://www.hiperlibertad.com.ar/jamon-cocido-chacra-x-150-gr/p,Fiambres,12
JAMON COCIDO FET.A/V 200GR,La Piamontesa,None,2002.0,In Stock,https://www.hiperlibertad.com.ar/jamon-cocido-fet-a-v-200gr/p,Fiambres,12
PANCETA LARIO FET X 150 GR,Lario,None,2440.0,In Stock,https://www.hiperlibertad.com.ar/panceta-lario-fet-x-150-gr/p,Fiambres,12
Salchichon Primavera La casona,La Casona,None,1336.0,In Stock,https://www.hiperlibertad.com.ar/salchichon-primavera-la-casona/p,Fiambres,12
BONDIOLA LARIO X 200 Gr,Lario,None,2222.9,In Stock,https://www.hiperlibertad.com.ar/bondiola-lario-x-200-gr/p,Fiambres,12
Salchichon Con Vegetales Piamontesa 300Gr,Piamontesa,None,1083.0,In Stock,https://www.hiperlibertad.com.ar/salchichon-con-vegetales-piamontesa-300gr/p,Fiambres,12
MORTADELA LA CASONA X 300GR,La Casona,None,1228.0,In Stock,https://www.hiperlibertad.com.ar/mortadela-la-casona-x-300gr/p,Fiambres,12
SALAME LARIO TIPO CRESPON X 200 Gr,Lario,None,1663.9,In Stock,https://www.hiperlibertad.com.ar/salame-lario-tipo-crespon-x-200-gr/p,Fiambres,12
BONDIOLA FETEADA CAGNOLI X 120GR,Cagnoli,None,2459.0,In Stock,https://www.hiperlibertad.com.ar/bondiola-feteada-cagnoli-x-120gr/p,Fiambres,12
JAMON CRUDO LA PIAMONTESA FETAS A/V S/TA 150GR,La Piamontesa,None,3925.0,In Stock,https://www.hiperlibertad.com.ar/jamon-crudo-la-piamontesa-fetas-a-v-s-ta-150gr/p,Fiambres,12
SALAME PIAMONTESA PICADO FINO X 200 Gr,Piamontesa,None,1730.9,In Stock,https://www.hiperlibertad.com.ar/salame-piamontesa-picado-fino-x-200-gr/p,Fiambres,12
SAL MILAN CHACRA X 150 GR,Chacra,None,1535.0,In Stock,https://www.hiperlibertad.com.ar/sal-milan-chacra-x-150-gr/p,Fiambres,12
MORTADELA LARIO BOLOGNA X 320GR,Lario,None,1369.0,In Stock,https://www.hiperlibertad.com.ar/mortadela-lario-bologna-x-320gr/p,Fiambres,12
Lomo Lario A Las Finas Hierbas Feteado 120G,LARIO,None,2867.0,In Stock,https://www.hiperlibertad.com.ar/lomo-lario-a-las-finas-hierbas-feteado-120g/p,Fiambres,12
JAMON COCIDO PIAMONTESA SAVOIA X 200 Gr,Piamontesa,None,1651.9,In Stock,https://www.hiperlibertad.com.ar/jamon-cocido-piamontesa-savoia-x-200-gr/p,Fiambres,12
