title,brand,list_price,price,stock,url,category,branch_id
"MINI PLACARD ESTUDIANTIL VENECIA 1,3 M",ORLANDI,None,211499.0,In Stock,https://www.hiperlibertad.com.ar/placard-bajo-de-1-3-mt-3-puertas-2-cajones-orlandi/p,Audio,12
VAJILLERO BOHO 2 PUERTAS,Mir,None,122999.0,In Stock,https://www.hiperlibertad.com.ar/vajillero-boho-2-puertas/p,Audio,12
ESPEJO DE PARED 50X60CM,Mir,None,30899,In Stock,https://www.hiperlibertad.com.ar/espejo-de-pared-50x60cm/p,Audio,12
MESA ARRIME REDONDA NEGRA,Donnet Muebles,None,24889.0,In Stock,https://www.hiperlibertad.com.ar/mesa-arrime-redonda-negra/p,Audio,12
CHIFFONIER 6 CAJONES TABACO PLATINUM,PLATINUM,None,64499.0,In Stock,https://www.hiperlibertad.com.ar/chifonier-6-cajones-color-tabaco-platinum/p,Audio,12
"RACK MULTIFUNCION PARA TV HASTA 42""",Mir,None,65999.0,In Stock,https://www.hiperlibertad.com.ar/rack-multifuncion-para-tv-hasta-42/p,Audio,12
ESTANTE CON MESULA CENTROESTANT,CENTROESTANT,None,9499.0,In Stock,https://www.hiperlibertad.com.ar/estante-con-mesula-centroestant/p,Audio,12
ESTANTE KIT CON SOPORTE 60 x 40 Cm BLANCO CENTROESTANT,CENTROESTANT,None,13999.0,In Stock,https://www.hiperlibertad.com.ar/estante-kit-con-soporte-60-x-40-cm-blanco-centroestant/p,Audio,12
ESCRITORIO FLOTANTE,Mir,47999.0,28799.4,In Stock,https://www.hiperlibertad.com.ar/escritorio-flotante/p,Audio,12
ESTANTE KIT CON SOPORTE 60 x 40 Cm WENGUE CENTROESTANT,CENTROESTANT,None,13999.0,In Stock,https://www.hiperlibertad.com.ar/estante-kit-con-soporte-60-x-40-cm-wengue-centroestant/p,Audio,12
CHIFONIER TABLES 4 CAJONES OLMO/GRIS,Tables,None,114499.0,In Stock,https://www.hiperlibertad.com.ar/chifonier-tables-4-cajones-olmo-gris/p,Audio,12
MESA DE CENTRO TABLES LINEA CHIC OLMO/GRIS,Tables,None,40999.0,In Stock,https://www.hiperlibertad.com.ar/mesa-de-centro-tables-linea-chic-olmo-gris/p,Audio,12
SILLA OFICINA TULIP GRIS,Mir,None,49999.0,In Stock,https://www.hiperlibertad.com.ar/silla-oficina-tulip-gris/p,Audio,12
"HOME VISION PARA TV HASTA 55""",Mir,None,69999.0,In Stock,https://www.hiperlibertad.com.ar/home-vision-para-tv-hasta-55/p,Audio,12
SILLON GAMER CLASSIC ROJO,Mir,None,124999.0,In Stock,https://www.hiperlibertad.com.ar/sillon-gamer-classic-rojo/p,Audio,12
SILLA DISEÑO ALLEGRA BLANCO,GardenLife,None,39999.0,In Stock,https://www.hiperlibertad.com.ar/silla-dise-o-allegra-blanco/p,Audio,12
KIT DOBLE BLANCO / WENGUE ORLANDI,ORLANDI,None,80199.0,In Stock,https://www.hiperlibertad.com.ar/kit-doble-blanco-wengue-orlandi/p,Audio,12
MESA NOA REDONDA LAQUEADA BLANCA,Donnet Muebles,None,111999.0,In Stock,https://www.hiperlibertad.com.ar/mesa-noa-redonda-laqueada-blanca/p,Audio,12
MATERA CAÑO NEGRO TAP. BRONCE,DONNET MUEBLES,66429.0,49821.99,In Stock,https://www.hiperlibertad.com.ar/matera-ca-o-negro-tap-bronce/p,Audio,12
ESTANTE FLOTANTE CENTROESTANT,CENTROESTANT,None,18499.0,In Stock,https://www.hiperlibertad.com.ar/estante-flotante-centroestant/p,Audio,12
SILLA DISEÑO NINA NEGRA,GARDENLIFE,None,29999.0,In Stock,https://www.hiperlibertad.com.ar/silla-dise-o-nina-negra/p,Audio,12
BIBLIOTECA BAJA VENECIA,ORLANDI,None,46199.0,In Stock,https://www.hiperlibertad.com.ar/biblioteca-baja-venecia-1430/p,Audio,12
ESTANTE FLOTANTE 80 x 25 Cm. WENGUE CENTROESTANT,CENTROESTANT,None,19299.0,In Stock,https://www.hiperlibertad.com.ar/estante-flotante-80-x-25-cm-wengue-centroestant/p,Audio,12
ESTANTE FLOTANTE 80 x 25 Cm BLANCO CENTROESTANT,CENTROESTANT,None,None,In Stock,https://www.hiperlibertad.com.ar/estante-flotante-80-x-25-cm-blanco-centroestant/p,Audio,12
ESTANTE FLOTANTE SLIM 80X20 PARAISO,CENTROESTANT,None,10299.0,In Stock,https://www.hiperlibertad.com.ar/estante-flotante-slim-80x20-paraiso/p,Audio,12
ESTANTE FLOTANTE CENTROESTANT BLANCO 60 X 25,CENTROESTANT,None,18499.0,In Stock,https://www.hiperlibertad.com.ar/estante-flotante-centroestant-blanco-60-x-25/p,Audio,12
ESTANTE FLOTANTE 60 x 25 Cm WENGUE CENTROESTANT,CENTROESTANT,None,18499.0,In Stock,https://www.hiperlibertad.com.ar/estante-flotante-60-x-25-cm-wengue-centroestant/p,Audio,12
ESTANTE FLOTANTE SLIM 60X20 PARAISO,CENTROESTANT,None,8599.0,In Stock,https://www.hiperlibertad.com.ar/estante-flotante-slim-60x20-paraiso/p,Audio,12
